title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Toyota Hilux VIII Facelift,2021,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2021/id/205912/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/205911/,N/A,Grey,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205910/,N/A,Yellow,Left-Hand Drive,"4.0 l, 228 hp, Petrol",SUV 3 dr. 71,GCC Specs
Toyota RAV4 V (XA50),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/205908/,N/A,Green,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205909/,N/A,Navy Blue,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205907/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Tundra III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-tundra-iii-2023/id/205903/,N/A,White,Left-Hand Drive,"3.4 l, 389 hp, Petrol",Pickup double cab CrewMax,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205906/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,GCC Specs
Toyota Corolla Cross I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2023/id/205904/,N/A,Grey,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",SUV 5 dr.,N/A
Toyota Tundra III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-tundra-iii-2023/id/205901/,N/A,Red,Left-Hand Drive,"3.4 l, 358 hp, Petrol",Pickup double cab CrewMax,N/A
Toyota Hilux VIII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/205899/,N/A,White,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205900/,N/A,Yellow,Left-Hand Drive,"4.0 l, 228 hp, Petrol",Pickup single cab 79,GCC Specs
BMW i3 35L I (G28),2023,0 km,N/A,https://auto.ae/dubai/sale/car/bmw/bmw-i3-i-g28-china-market-2023/id/205023/,Trim eDrive35L,White,Left-Hand Drive,"210 kWt, Electric",Sedan,N/A
Toyota bZ4X I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-bz4x-2023/id/205896/,N/A,Black,Left-Hand Drive,"150 kWt, Electric",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205898/,N/A,Grey,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205894/,N/A,Black,Left-Hand Drive,"3.3 l, 309 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205893/,N/A,Red,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Mitsubishi L200 V Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/205484/,N/A,Silver,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,GCC Specs
Mitsubishi Xpander I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-xpander-i-2024/id/205483/,N/A,White,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Corolla XII (E210),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2023/id/205892/,N/A,Red,Left-Hand Drive,"1.2 l, 116 hp, Petrol",Sedan,N/A
Mitsubishi L200 V Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2024/id/205482/,N/A,White,Left-Hand Drive,"2.4 l, 128 hp, Petrol",Pickup double cab,N/A
Mitsubishi L200 VI,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-vi-2024/id/205480/,N/A,Silver,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Toyota Fortuner II Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2023/id/205891/,Trim VXR,White,Left-Hand Drive,"4.0 l, 238 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Crown XVI (S230),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-crown-xvi-s235-2023/id/205890/,N/A,White,Right-Hand Drive,"2.5 l, 185 hp, Hybrid",Sedan Sedan,GCC Specs
Mitsubishi L200 V Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2024/id/205479/,N/A,Black,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,N/A
Mitsubishi L200 V Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2024/id/205478/,N/A,White,Left-Hand Drive,"2.4 l, 128 hp, Petrol",Pickup double cab,N/A
BMW 1 Series 120i III (F52) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/bmw/bmw-1-series-iii-f52-facelift-2023/id/205022/,N/A,Blue,Left-Hand Drive,"1.5 l, 136 hp, Petrol",Sedan,N/A
Toyota Camry IX (XV80),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2024/id/205889/,N/A,White,Left-Hand Drive,"2.5 l, 204 hp, Petrol",Sedan,GCC Specs
Toyota RAV4 V (XA50),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2024/id/205882/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 300 Series,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205881/,N/A,Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Mitsubishi Outlander III Facelift 3,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-outlander-iii-facelift-3-2025/id/205463/,N/A,Silver,Left-Hand Drive,"2.4 l, 167 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Corolla Cross I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2023/id/205875/,N/A,Silver,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",SUV 5 dr.,GCC Specs
Lexus LX 600 IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2024/id/205397/,N/A,White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Mitsubishi L200 V Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2025/id/205461/,Trim GL,Black,Left-Hand Drive,"2.4 l, 128 hp, Petrol",Pickup double cab,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/205872/,N/A,Blue,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",SUV 5 dr.,GCC Specs
Mercedes-Benz A-Class 200 Long IV (W177) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-facelift-2025/id/205415/,N/A,White,Left-Hand Drive,"1.3 l, 163 hp, Petrol",Sedan,Chinese Specs
Toyota bZ4X I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-bz4x-2023/id/205865/,N/A,Silver,Left-Hand Drive,"150 kWt, Electric",SUV 5 dr.,N/A
Toyota Corolla XII (E210),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2023/id/205979/,N/A,White,Left-Hand Drive,"1.6 l, 132 hp, Petrol",Sedan,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205939/,N/A,Yellow,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205864/,N/A,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",SUV 3 dr. 71,GCC Specs
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205861/,Trim other,Blue,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Camry IX (XV80),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2024/id/205859/,N/A,Bronze,Left-Hand Drive,"2.5 l, 230 hp, Hybrid",Sedan,N/A
MG T60,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-t60-2023/id/205446/,N/A,White,Left-Hand Drive,"2.8 l, 150 hp, Diesel",Pickup double cab,N/A
Toyota bZ3,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-bz3-2024/id/205858/,N/A,White,Left-Hand Drive,"180 kWt, Electric",Sedan,Chinese Specs
MG RX5 II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2024/id/205444/,N/A,Light Blue,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/205963/,Trim GR Sport (7 seats),White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota HiAce H300,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2023/id/205961/,N/A,White,Left-Hand Drive,"2.8 l, 177 hp, Diesel",VAN,N/A
MG RX5 II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2024/id/205443/,N/A,Black,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Veloz,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-veloz-2023/id/205857/,N/A,Grey,Left-Hand Drive,"1.5 l, 106 hp, Petrol",Mini Van,GCC Specs
Toyota Urban Cruiser III,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-urban-cruiser-iii-2024/id/205868/,N/A,Silver,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Volkswagen Tayron I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-tayron-i-facelift-2024/id/206080/,N/A,White,Left-Hand Drive,"1.4 l, 211 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Veloz,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-veloz-2023/id/205856/,N/A,Red,Left-Hand Drive,"1.5 l, 106 hp, Petrol",Mini Van,GCC Specs
MG HS I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-hs-i-2023/id/205441/,N/A,White,Left-Hand Drive,"2.0 l, 231 hp, Petrol",SUV 5 dr.,N/A
Toyota HiAce H300,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2024/id/205855/,N/A,White,Left-Hand Drive,"3.5 l, 281 hp, Petrol",VAN,GCC Specs
MG RX5 II,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2023/id/205440/,N/A,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,N/A
Kia Sportage V,2025,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2025/id/205335/,N/A,Black,Left-Hand Drive,"1.6 l, 180 hp, Petrol",SUV 5 dr.,N/A
Kia Carens IV (KY),2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-carens-iv-ky-2023/id/205340/,N/A,Red,Left-Hand Drive,"1.5 l, 115 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Sonet I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sonet-i-2024/id/205342/,N/A,Red,Left-Hand Drive,"1.5 l, 115 hp, Petrol",SUV 5 dr.,GCC Specs
MG 5 II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-ii-2024/id/205436/,N/A,Yellow,Left-Hand Drive,"1.5 l, 173 hp, Petrol",N/A,N/A
MG 5 II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-ii-facelift-2024/id/205435/,N/A,White,Left-Hand Drive,"1.5 l, 129 hp, Petrol",Sedan,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205848/,N/A,Beige,Left-Hand Drive,"4.0 l, 228 hp, Petrol",Pickup single cab 79,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/205905/,N/A,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",SUV 3 dr. 71,GCC Specs
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/205851/,N/A,White,Left-Hand Drive,"2.0 l, 133 hp, Petrol",VAN,GCC Specs
Toyota Camry IX (XV80) China Market,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-china-market-2024/id/205846/,N/A,White,Left-Hand Drive,"2.0 l, 197 hp, Hybrid",Sedan,Chinese Specs
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/205432/,N/A,White,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
Toyota Highlander IV (U70),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2024/id/205845/,N/A,Silver,Left-Hand Drive,"2.5 l, 246 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Corolla XII (E210),2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2025/id/205844/,N/A,White,Left-Hand Drive,"1.2 l, 116 hp, Petrol",Sedan,N/A
Toyota RAV4 V (XA50),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/205847/,N/A,Silver,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,N/A
Toyota Wildlander,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-wildlander-2024/id/205840/,N/A,White,Left-Hand Drive,"2.0 l, 171 hp, Petrol",SUV 5 dr.,Chinese Specs
BYD FangChengBao Leopard 8,2024,0 km,N/A,https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-8-2024/id/205026/,Trim Smart and Brave Flagship 7 Seater,Beige,Left-Hand Drive,"2.0 l, 748 hp, Hybrid",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/205838/,N/A,White,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Yaris XP150 Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-yaris-xp150-facelift-2025/id/205835/,N/A,Red,Left-Hand Drive,"1.5 l, 112 hp, Petrol",Sedan,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205959/,N/A,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab,GCC Specs
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/205834/,N/A,Yellow,Left-Hand Drive,"2.4 l, 330 hp, Hybrid",SUV 5 dr.,GCC Specs
Lexus ES 350 VII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-es-vii-facelift-2024/id/205401/,N/A,Black,Left-Hand Drive,"3.5 l, 306 hp, Petrol",Sedan,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/205832/,N/A,Grey,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift 2,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2-2025/id/205829/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Camry IX (XV80),2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2025/id/205826/,N/A,Bronze,Left-Hand Drive,"2.5 l, 204 hp, Petrol",Sedan,GCC Specs
Lexus ES 300h VII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-es-vii-facelift-2024/id/205388/,N/A,Black,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,GCC Specs
Lexus LM 350h II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lm-ii-2024/id/205387/,N/A,Black,Left-Hand Drive,"2.5 l, 250 hp, Hybrid",Mini Van,European Specs
Lexus LX 500d IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2024/id/205393/,N/A,Black,Left-Hand Drive,"3.3 l, 299 hp, Diesel",SUV 5 dr.,GCC Specs
Lexus RX 350 V,2022,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-rx-v-2022/id/205383/,N/A,Black,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/205957/,N/A,Black,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,GCC Specs
Toyota Tundra III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-tundra-iii-2023/id/205955/,N/A,White,Left-Hand Drive,"3.4 l, 389 hp, Petrol",Pickup double cab CrewMax,N/A
Volkswagen ID.4,2022,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-4-2022/id/206088/,N/A,Grey,Left-Hand Drive,"210 kWt, Electric",SUV 5 dr.,N/A
Volkswagen ID.4,2022,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-4-2022/id/206086/,N/A,Grey,Left-Hand Drive,"150 kWt, Electric",SUV 5 dr.,GCC Specs
Volkswagen ID.6,2023,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-6-2023/id/206084/,N/A,White,Left-Hand Drive,"230 kWt, Electric",SUV 5 dr. Crozz,N/A
Lexus LX 500d IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2024/id/205398/,N/A,Black,Left-Hand Drive,"3.3 l, 299 hp, Diesel",SUV 5 dr.,GCC Specs
Volkswagen ID.6,2023,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-6-2023/id/206082/,N/A,Blue,Left-Hand Drive,"150 kWt, Electric",SUV 5 dr. Crozz,N/A
Volkswagen Golf VIII,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-golf-viii-2024/id/206081/,N/A,White,Left-Hand Drive,"1.4 l, 150 hp, Petrol",Hatchback 5 dr.,Chinese Specs
Volkswagen ID.7,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-7-2024/id/206079/,N/A,Green,Left-Hand Drive,"210 kWt, Electric",N/A,N/A
Volkswagen ID.4,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-4-2024/id/206076/,N/A,White,Left-Hand Drive,"230 kWt, Electric",SUV 5 dr.,Chinese Specs
Volkswagen Tayron I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-tayron-i-facelift-2024/id/206075/,N/A,White,Left-Hand Drive,"1.4 l, 211 hp, Hybrid",SUV 5 dr.,Chinese Specs
Toyota Hilux Extra Cab VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/206074/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup truck one and a half cab Extra Cab,GCC Specs
Toyota Camry IX (XV80),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-2024/id/206072/,N/A,White,Left-Hand Drive,"2.5 l, 230 hp, Hybrid",Sedan,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/206071/,Trim TXL,Black,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/206070/,Trim TXL,Black,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,GCC Specs
Lexus LX 600 IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2024/id/205407/,N/A,Grey,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Corolla XII (E210),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2023/id/206069/,N/A,White,Left-Hand Drive,"1.6 l, 132 hp, Petrol",Sedan,GCC Specs
Lexus RX 350 V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-rx-v-2024/id/205404/,Trim Luxury,White,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Telluride I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-telluride-i-2023/id/205341/,N/A,Green,Left-Hand Drive,"3.8 l, 295 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Urban Cruiser III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-urban-cruiser-iii-2023/id/206068/,N/A,Blue,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Urban Cruiser III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-urban-cruiser-iii-2023/id/206066/,N/A,Grey,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Urban Cruiser III,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-urban-cruiser-iii-2023/id/206065/,N/A,Red,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/206063/,N/A,Grey,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup single cab 79,GCC Specs
Kia Carens IV (KY),2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-carens-iv-ky-2023/id/205339/,N/A,Light Blue,Left-Hand Drive,"1.5 l, 115 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2-2024/id/206062/,N/A,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab,GCC Specs
Kia Telluride I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-telluride-i-2023/id/205338/,N/A,White,Left-Hand Drive,"3.8 l, 295 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Carens IV (KY),2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-carens-iv-ky-2023/id/205336/,N/A,Black,Left-Hand Drive,"1.5 l, 115 hp, Diesel",SUV 5 dr.,N/A
Toyota Hilux Extra Cab VIII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/206061/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup truck one and a half cab Extra Cab,GCC Specs
Kia Sorento IV,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-2023/id/205334/,N/A,Navy Blue,Left-Hand Drive,"2.5 l, 194 hp, Petrol",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/205819/,N/A,Black,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,GCC Specs
Toyota Highlander IV (U70),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2024/id/206060/,N/A,Grey,Left-Hand Drive,"2.5 l, 246 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/206059/,N/A,Black,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 3 dr. 71,GCC Specs
Toyota Hilux VIII Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2-2024/id/206057/,N/A,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab,GCC Specs
Toyota Hilux VIII Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2-2024/id/206056/,N/A,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",Pickup double cab,GCC Specs
