kms,vehicle_age,kms_per_year,horsepower_mid,engine_cc_mid,doors,cylinders,seating_capacity,brand,model,trim,fuel_type,body_type,steering_side,regional_specs,age_bucket,log_price
230000,13,17692.30769230769,149.5,1749.5,4 door,4,5 Seater,Hyundai,Accent,Other,Petrol,Sedan,Left Hand,GCC Specs,10+,9.61587214452889
14000,2,7000.0,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,GLC,GLC 300 4MATIC,Petrol,SUV,Left Hand,American Specs,2-3,12.037659911047468
155000,7,22142.85714285714,249.5,2249.5,4 door,4,5 Seater,Kia,Sportage,Grand,Petrol,SUV,Left Hand,GCC Specs,7-10,10.545367754151744
94214,7,13459.142857142857,149.5,2249.5,4 door,4,8+ Seater,Mercedes-Benz,Vito,VITO-121,Petrol,Van,Left Hand,GCC Specs,7-10,11.302216779257382
76000,14,5428.571428571428,249.5,4000.0,4 door,8,7 Seater,Lexus,GX 460,Other,Petrol,SUV,Left Hand,GCC Specs,10+,10.968215530759236
146000,25,5840.0,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla,Other,Petrol,Sedan,Left Hand,Korean Specs,10+,9.510519035757246
19000,6,3166.6666666666665,549.5,4000.0,4 door,12,4 Seater,Rolls-Royce,Cullinan,Other,Petrol,SUV,Left Hand,Japanese Specs,4-6,13.805461232211272
82000,9,9111.111111111111,349.5,3249.5,4 door,6,5 Seater,Mercedes-Benz,S-Class,S 400 h,Hybrid,Sedan,Left Hand,Japanese Specs,7-10,11.599112335481124
39000,9,4333.333333333333,349.5,2749.5,4 door,4,5 Seater,Ford,Focus,Full Option,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.16585181700362
58000,8,7250.0,349.5,3749.5,4 door,6,5 Seater,Mercedes-Benz,E-Class,E 43,Petrol,Sedan,Left Hand,Japanese Specs,7-10,11.884495917930655
135844,11,12349.454545454546,249.5,2249.5,4 door,Unknown,5 Seater,Mercedes-Benz,CLA,CLA250,Petrol,Sedan,Left Hand,American Specs,10+,10.59665973278358
5000,4,1250.0,,3749.5,2 door,8,2 Seater,Ferrari,SF90 Stradale,Assetto Fiorano,Hybrid,Coupe,Left Hand,GCC Specs,4-6,14.151268968443643
90000,9,10000.0,349.5,2249.5,2 door,4,2 Seater,Porsche,Cayman,718 Standard,Petrol,Coupe,Left Hand,GCC Specs,7-10,11.842236406331557
68033,4,17008.25,149.5,1249.5,4 door,4,5 Seater,Nissan,Kicks,SV,Petrol,SUV,Left Hand,American Specs,4-6,10.491301994830229
47000,3,15666.666666666666,149.5,1749.5,4 door,4,5 Seater,Volkswagen,T-Roc,Other,Petrol,SUV,Left Hand,GCC Specs,2-3,11.112462823634855
54000,5,10800.0,249.5,2249.5,4 door,4,5 Seater,Audi,S3,2.0 TFSI quattro,Petrol,Sedan,Left Hand,GCC Specs,4-6,11.83138646878959
28000,1,28000.0,449.5,2749.5,4 door,6,5 Seater,Land Rover,Defender,110 X-Dynamic SE (P400),Petrol,SUV,Left Hand,GCC Specs,0-1,12.83468397161566
215000,12,17916.666666666668,249.5,2249.5,4 door,4,5 Seater,Volvo,XC60,Other,Petrol,SUV,Left Hand,GCC Specs,10+,9.770013301136158
151000,10,15100.0,549.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,7-10,12.278397958261774
97800,4,24450.0,249.5,4000.0,5+ doors,6,5 Seater,Toyota,FJ Cruiser,Adventure,Petrol,SUV,Left Hand,GCC Specs,4-6,11.849404844423074
224514,8,28064.25,349.5,2749.5,4 door,4,5 Seater,Toyota,Hilux,DLX TOP,Petrol,Pick Up Truck,Left Hand,GCC Specs,7-10,11.05881093278828
10000,3,3333.333333333333,249.5,1749.5,4 door,Unknown,5 Seater,Infiniti,QX50,Luxe Style,Petrol,SUV,Left Hand,GCC Specs,2-3,11.695255355062796
0,1,0.0,749.5,4000.0,4 door,12,4 Seater,Ferrari,Purosangue,Standard,Petrol,SUV,Left Hand,European Specs,0-1,14.711598990684092
78500,4,19625.0,349.5,3749.5,3 door,6,5 Seater,Dodge,Challenger,SXT,Petrol,Sports Car,Left Hand,American Specs,4-6,11.149096419938578
129194,6,21532.33333333333,249.5,2249.5,5+ doors,4,5 Seater,Toyota,Rav 4,XLE Hybrid,Hybrid,SUV,Left Hand,American Specs,4-6,11.050905878263569
121956,6,20326.0,49.5,1249.5,4 door,4,5 Seater,Kia,Pegas,EX,Petrol,Sedan,Left Hand,GCC Specs,4-6,9.99884318585288
0,1,0.0,249.5,2249.5,4 door,4,5 Seater,Toyota,Camry,GLE,Petrol,Sedan,Left Hand,GCC Specs,0-1,11.751950239425476
170132,14,12152.285714285714,149.5,1249.5,4 door,4,5 Seater,Honda,Civic,1.8 i-VTEC,Petrol,Sedan,Left Hand,GCC Specs,10+,9.75272280064639
131008,8,16376.0,49.5,2749.5,4 door,4,5 Seater,Toyota,Rav 4,EX,Petrol,SUV,Left Hand,American Specs,7-10,10.62135173563291
119702,8,14962.75,149.5,2249.5,4 door,4,5 Seater,Honda,CR-V,LX,Petrol,SUV,Left Hand,GCC Specs,7-10,10.87806606028079
10,0,0.0,249.5,2249.5,5+ doors,4,5 Seater,Jetour,T1,Comfort 2WD,Petrol,SUV,Left Hand,GCC Specs,0-1,11.599112335481124
44000,4,11000.0,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,C-Class,C300,Petrol,Sedan,Left Hand,Other,4-6,11.751950239425476
46000,3,15333.333333333334,349.5,3249.5,5+ doors,6,5 Seater,Volkswagen,Touareg,Highline,Petrol,SUV,Left Hand,GCC Specs,2-3,12.013706813470414
62000,3,20666.666666666668,149.5,1749.5,5+ doors,4,5 Seater,Hyundai,Kona,Smart +,Petrol,Hatchback,Left Hand,GCC Specs,2-3,10.91328684226798
9995,4,2498.75,349.5,3749.5,4 door,6,5 Seater,Chevrolet,Colorado,Other,Petrol,Pick Up Truck,Left Hand,American Specs,4-6,10.959557617938565
110000,5,22000.0,149.5,1749.5,5+ doors,4,8+ Seater,Hyundai,Staria,Other,Petrol,Van,Left Hand,Korean Specs,4-6,11.26446410567173
81000,9,9000.0,349.5,,4 door,6,5 Seater,BMW,X5,sDrive35i M Sport,Petrol,SUV,Left Hand,GCC Specs,7-10,11.502885230075814
0,0,0.0,449.5,3749.5,5+ doors,6,8 Seater,Nissan,Patrol,LE T2,Petrol,SUV,Left Hand,GCC Specs,0-1,12.574185427296197
19000,2,9500.0,149.5,1749.5,5+ doors,4,5 Seater,Bestune,T77,Premium,Petrol,SUV,Left Hand,GCC Specs,2-3,10.928650626381224
137000,7,19571.42857142857,249.5,2749.5,4 door,4,5 Seater,Lexus,ES-Series,ES 300h,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.042937835596494
200000,8,25000.0,349.5,3249.5,5+ doors,6,5 Seater,Lexus,RX-Series,RX 350 Full Option,Petrol,SUV,Left Hand,American Specs,7-10,11.112447898373103
29000,2,14500.0,249.5,2249.5,5+ doors,4,7 Seater,Changan,CS95,Royal,Petrol,SUV,Left Hand,GCC Specs,2-3,11.251573687764475
69000,3,23000.0,149.5,1749.5,4 door,4,7 Seater,Toyota,Rush,EX,Petrol,Van,Left Hand,GCC Specs,2-3,10.809748150372926
0,2,0.0,649.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class Brabus,Other,Petrol,SUV,Left Hand,Japanese Specs,2-3,13.742940940397675
166289,12,13857.416666666666,149.5,1749.5,5+ doors,4,5 Seater,Nissan,Juke,SV,Petrol,SUV,Left Hand,GCC Specs,10+,9.711176264112805
180000,13,13846.153846153846,349.5,3749.5,4 door,8,6 Seater,Nissan,Patrol,SE,Petrol,SUV,Left Hand,GCC Specs,10+,10.55843949396453
17800,1,17800.0,249.5,2249.5,4 door,4,5 Seater,Geely,Starray,GF+,Petrol,SUV,Left Hand,GCC Specs,0-1,11.38510345703214
58000,4,14500.0,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla,XLI,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.799595985047786
140000,16,8750.0,549.5,4000.0,4 door,8,4 Seater,Porsche,Panamera,4S,Petrol,Sedan,Left Hand,GCC Specs,10+,10.59665973278358
97307,6,16217.833333333334,249.5,2249.5,4 door,4,5 Seater,BMW,X3,xDrive 30i M Sport,Petrol,SUV,Left Hand,GCC Specs,4-6,11.736077016252436
6000,2,3000.0,349.5,1749.5,4 door,6,5 Seater,Jetour,T2,Luxury,Petrol,SUV,Left Hand,GCC Specs,2-3,11.599112335481124
0,1,0.0,249.5,2249.5,5+ doors,4,7 Seater,Jetour,T2,Luxury,Petrol,SUV,Left Hand,GCC Specs,0-1,11.736077016252436
0,1,0.0,249.5,3249.5,4 door,6,7 Seater,Toyota,Land Cruiser,Other,Petrol,SUV,Left Hand,GCC Specs,0-1,12.80216086806413
73000,4,18250.0,149.5,1749.5,4 door,4,5 Seater,JAC,S3 Plus,Intelligent Luxury,Petrol,Crossover,Left Hand,GCC Specs,4-6,10.292179440058462
27771,2,13885.5,549.5,2749.5,5+ doors,6,5 Seater,Alfa Romeo,Stelvio,Quadrifoglio,Petrol,SUV,Left Hand,GCC Specs,2-3,12.89897229545694
200000,10,20000.0,349.5,3249.5,2 door,4,2 Seater,Mitsubishi,Canter,Other,Diesel,Pick Up Truck,Left Hand,GCC Specs,7-10,11.170449240431308
51000,4,12750.0,349.5,3249.5,4 door,6,7 Seater,BMW,X7,40i M Sport,Petrol,SUV,Left Hand,American Specs,4-6,12.19602736016897
104000,9,11555.555555555557,249.5,,4 door,4,5 Seater,Kia,Optima,GT-Line,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.460270761075147
92000,6,15333.333333333334,349.5,3249.5,5+ doors,6,5 Seater,Land Rover,Range Rover Sport,HSE,Petrol,SUV,Left Hand,GCC Specs,4-6,12.072541252905651
0,0,0.0,249.5,1749.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 200,Petrol,Sedan,Left Hand,GCC Specs,0-1,12.53897064502647
116594,14,8328.142857142857,449.5,4000.0,5+ doors,8,5 Seater,Porsche,Cayenne,S,Petrol,SUV,Left Hand,Japanese Specs,10+,10.75579427616868
146692,11,13335.636363636364,149.5,2249.5,5+ doors,Unknown,5 Seater,Kia,Sportage,Base,Petrol,SUV,Left Hand,GCC Specs,10+,10.16203685698089
87000,8,10875.0,249.5,2249.5,4 door,4,5 Seater,Land Rover,Range Rover Velar,Other,Petrol,SUV,Left Hand,GCC Specs,7-10,11.652696102959752
25801,3,8600.333333333334,649.5,,5+ doors,8,5 Seater,BMW,XM,Other,Hybrid,SUV,Left Hand,GCC Specs,2-3,12.971542813248435
113670,6,18945.0,249.5,1749.5,5+ doors,4,5 Seater,Hyundai,Elantra,Comfort,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.305647203635566
95648,6,15941.333333333334,349.5,4000.0,4 door,8,5 Seater,Toyota,Tundra,SR5,Petrol,Pick Up Truck,Left Hand,American Specs,4-6,11.326607934898927
0,3,0.0,,3249.5,4 door,8,5 Seater,Mercedes-Benz,GLE Coupe,Other,Petrol,SUV,Left Hand,European Specs,2-3,14.151268968443643
86483,4,21620.75,149.5,1249.5,4 door,4,5 Seater,Suzuki,Ciaz,GLX,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.146472946063875
77000,7,11000.0,549.5,4000.0,2 door,12,4 Seater,Bentley,Continental,GT Speed,Petrol,Sedan,Left Hand,European Specs,7-10,12.921472880009723
4657,1,4657.0,149.5,1249.5,4 door,4,5 Seater,Mercedes-Benz,A-Class,A 200,Petrol,Sedan,Left Hand,GCC Specs,0-1,11.883799128308771
49423,4,12355.75,249.5,3749.5,5+ doors,6,5 Seater,Jeep,Grand Cherokee,Limited,Petrol,SUV,Left Hand,GCC Specs,4-6,11.787522297873354
15000,2,7500.0,349.5,3749.5,4 door,6,5 Seater,Jeep,Grand Cherokee,Laredo,Petrol,SUV,Left Hand,American Specs,2-3,11.60824473564232
35143,3,11714.333333333334,149.5,2249.5,2 door,4,4 Seater,MINI,Cooper,Cooper S,Petrol,Hatchback,Left Hand,GCC Specs,2-3,11.3290026268093
17400,14,1242.857142857143,749.5,4000.0,2 door,12,2 Seater,Lamborghini,Aventador,LP 700-4,Petrol,Coupe,Left Hand,GCC Specs,10+,13.591117476312084
88900,6,14816.666666666666,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,GLC,GLC 63 S AMG 4Matic+,Petrol,SUV,Left Hand,GCC Specs,4-6,12.133507329024972
110000,2,55000.0,249.5,3249.5,4 door,Unknown,4 Seater,Mitsubishi,Canter,Double Cabin,Diesel,Pick Up Truck,Left Hand,GCC Specs,2-3,11.561725152903833
125000,7,17857.14285714286,449.5,4000.0,4 door,8,5 Seater,Dodge,Charger,R/T,Petrol,Sports Car,Left Hand,American Specs,7-10,10.915106645867503
102500,7,14642.857142857143,149.5,2249.5,5+ doors,4,5 Seater,Ford,Escape,Other,Petrol,SUV,Left Hand,GCC Specs,7-10,10.645448706505872
167000,10,16700.0,349.5,3249.5,5+ doors,6,5 Seater,Audi,A8,L,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.66897865021924
48300,2,24150.0,149.5,2249.5,5+ doors,4,5 Seater,Hyundai,Tucson,GL,Petrol,SUV,Left Hand,GCC Specs,2-3,11.26319406874692
0,1,0.0,349.5,1749.5,5+ doors,4,6 Seater,Rox,01,VIP,Hybrid,SUV,Left Hand,GCC Specs,0-1,12.08954444723597
62000,4,15500.0,249.5,2249.5,4 door,4,5 Seater,Volkswagen,Golf,GTI Sport,Petrol,Sedan,Left Hand,GCC Specs,4-6,11.502885230075814
91000,4,22750.0,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,4-6,13.321215875492411
125000,13,9615.384615384615,249.5,2749.5,4 door,6,5 Seater,Audi,A7,3.0 TFSI,Petrol,Sedan,Left Hand,GCC Specs,10+,10.305647203635566
0,1,0.0,149.5,2249.5,4 door,4,5 Seater,Toyota,Hilux,Other,Petrol,Pick Up Truck,Left Hand,Other,0-1,11.461642696843066
4226,2,2113.0,549.5,4000.0,2 door,8,5 Seater,Land Rover,Defender,90,Petrol,SUV,Left Hand,Other,2-3,12.672949516558306
83000,8,10375.0,149.5,1749.5,4 door,4,5 Seater,MINI,Countryman,S,Petrol,SUV,Left Hand,GCC Specs,7-10,10.896757843893464
6680,2,3340.0,249.5,2249.5,4 door,4,5 Seater,Volkswagen,Touareg,Trendline,Petrol,SUV,Left Hand,GCC Specs,2-3,12.02515610124372
15674,2,7837.0,449.5,4000.0,5+ doors,8,8 Seater,Nissan,Patrol,LE Platinum City,Petrol,SUV,Left Hand,GCC Specs,2-3,12.538612159123671
54000,4,13500.0,349.5,3249.5,4 door,6,5 Seater,Toyota,Camry,Sport,Petrol,Sedan,Left Hand,American Specs,4-6,11.082157933374816
90000,4,22500.0,549.5,3749.5,4 door,6,5 Seater,Ford,F-Series Pickup,Other,Petrol,Pick Up Truck,Left Hand,American Specs,4-6,11.326607934898927
0,0,0.0,249.5,1749.5,4 door,4,5 Seater,DongFeng,RICH 7,Other,Petrol,Pick Up Truck,Left Hand,GCC Specs,0-1,11.40646434386837
0,0,0.0,249.5,3249.5,3 door,6,8+ Seater,Toyota,Hiace,Commuter,Petrol,Van,Left Hand,GCC Specs,0-1,11.884495917930655
207000,9,23000.0,249.5,2249.5,4 door,4,5 Seater,Volkswagen,Golf,GTI,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.545341438708522
209000,14,14928.57142857143,449.5,3749.5,4 door,8,5 Seater,Lexus,LS-Series,Full Option (long),Petrol,Sedan,Left Hand,GCC Specs,10+,10.308985993422082
128000,9,14222.222222222224,249.5,2749.5,4 door,4,5 Seater,Toyota,Hilux,Double Cab GLX AWD P,Petrol,Pick Up Truck,Left Hand,GCC Specs,7-10,11.050905878263569
25000,5,5000.0,549.5,4000.0,4 door,12,5 Seater,Rolls-Royce,Cullinan,Black Badge,Petrol,SUV,Left Hand,American Specs,4-6,13.989464705423494
189000,8,23625.0,149.5,1249.5,4 door,4,5 Seater,Suzuki,Swift,GL,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.165890277802454
51517,3,17172.333333333332,249.5,2249.5,5+ doors,4,5 Seater,MG,HS,Trophy,Petrol,SUV,Left Hand,GCC Specs,2-3,11.110969193687714
290469,12,24205.75,249.5,4000.0,4 door,6,7 Seater,Nissan,Pathfinder,Other,Petrol,SUV,Left Hand,GCC Specs,10+,9.798182590890704
68081,9,7564.555555555556,149.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 200,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.349241150793087
195000,6,32500.0,249.5,1749.5,4 door,4,7 Seater,Toyota,Rush,EX,Petrol,Pick Up Truck,Left Hand,GCC Specs,4-6,10.491301994830229
134000,6,22333.33333333333,349.5,3749.5,4 door,6,5 Seater,Nissan,Maxima,SR,Petrol,Sedan,Left Hand,American Specs,4-6,10.373522431293592
104000,7,14857.142857142857,449.5,,4 door,8,6 Seater,BMW,X7,XDrive50i M Sport,Petrol,SUV,Left Hand,GCC Specs,7-10,12.089538829274222
242000,5,48400.0,449.5,3249.5,5+ doors,6,5 Seater,Mercedes-Benz,GLE-Class,GLE 53 AMG 4Matic Plus,Petrol,SUV,Left Hand,GCC Specs,4-6,12.07254696717504
4000,3,1333.3333333333333,349.5,2249.5,2 door,4,2 Seater,Porsche,Boxster,S,Petrol,Soft Top Convertible,Left Hand,American Specs,2-3,12.278397958261774
139697,2,69848.5,349.5,249.5,5+ doors,Unknown,5 Seater,Tesla,Model Y,Long Range,Electric,SUV,Left Hand,GCC Specs,2-3,11.49273296168228
4000,1,4000.0,349.5,2249.5,4 door,4,7 Seater,Toyota,Highlander,Hybrid VXR,Petrol,SUV,Left Hand,GCC Specs,0-1,12.07824495582233
0,1,0.0,149.5,1749.5,4 door,4,5 Seater,Mercedes-Benz,GLC,GLC 200,Petrol,Coupe,Left Hand,European Specs,0-1,12.470361978939785
70000,5,14000.0,549.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,GCC Specs,4-6,13.286183160425152
25000,5,5000.0,349.5,3749.5,4 door,6,5 Seater,Chevrolet,Blazer,SS,Petrol,SUV,Left Hand,European Specs,4-6,11.082157933374816
69000,2,34500.0,149.5,1249.5,4 door,4,5 Seater,MG,MG5,Deluxe,Petrol,Sedan,Left Hand,GCC Specs,2-3,10.448743588106623
220000,9,24444.444444444445,149.5,2249.5,4 door,4,5 Seater,Kia,Sportage,LX,Petrol,Sedan,Left Hand,American Specs,7-10,10.184937747111393
6853,1,6853.0,249.5,2749.5,4 door,4,5 Seater,Toyota,Camry,XLE,Petrol,Sedan,Left Hand,GCC Specs,0-1,11.608235644774552
240000,16,15000.0,249.5,3249.5,2 door,6,4 Seater,BMW,3-Series,328i,Petrol,Coupe,Left Hand,American Specs,10+,9.735128070758227
165000,14,11785.714285714286,349.5,4000.0,4 door,8,5 Seater,Jeep,Grand Cherokee,Overland,Petrol,SUV,Left Hand,GCC Specs,10+,10.184937747111393
0,1,0.0,249.5,2749.5,4 door,4,5 Seater,Toyota,Rav 4,Adventure,Petrol,SUV,Left Hand,GCC Specs,0-1,11.976659481202368
27290,1,27290.0,249.5,1749.5,5+ doors,4,5 Seater,Exeed,RX,Flagship,Petrol,SUV,Left Hand,GCC Specs,0-1,11.511934974596556
0,1,0.0,,,4 door,4,5 Seater,Haval,Jolion,Plus,Petrol,Crossover,Left Hand,GCC Specs,0-1,10.714439990727769
86250,7,12321.42857142857,149.5,2249.5,4 door,4,5 Seater,Volkswagen,Golf,GTI Sport,Petrol,Sports Car,Left Hand,GCC Specs,7-10,10.968215530759236
76000,6,12666.666666666666,249.5,2249.5,2 door,4,4 Seater,Mercedes-Benz,E-Class,E 200,Petrol,Coupe,Left Hand,GCC Specs,4-6,11.81303746480054
89500,6,14916.666666666666,449.5,2749.5,5+ doors,6,5 Seater,Audi,S6/RS6,TFSI quattro,Petrol,Sedan,Left Hand,GCC Specs,4-6,12.095146671399466
45000,3,15000.0,249.5,2249.5,5+ doors,4,5 Seater,Land Rover,Range Rover Velar,R-Dynamic SE,Petrol,SUV,Left Hand,GCC Specs,2-3,12.34148164933907
108000,11,9818.181818181818,249.5,1749.5,4 door,4,5 Seater,Ford,Taurus,Limited,Petrol,Sedan,Left Hand,Korean Specs,10+,9.99884318585288
70408,4,17602.0,449.5,3249.5,5+ doors,6,8 Seater,Lincoln,Aviator,Reserve II,Petrol,SUV,Left Hand,GCC Specs,4-6,11.849404844423074
51547,11,4686.090909090909,649.5,4000.0,2 door,10,2 Seater,Lamborghini,Huracan,LP 610-4,Petrol,Coupe,Left Hand,GCC Specs,10+,13.159661088928445
44000,4,11000.0,449.5,4000.0,4 door,8,7 Seater,Nissan,Patrol,Nismo,Petrol,SUV,Left Hand,GCC Specs,4-6,12.449022745701502
0,0,0.0,249.5,2749.5,4 door,4,5 Seater,Toyota,Hilux,SR5,Petrol,SUV,Left Hand,GCC Specs,0-1,11.603688960617085
84000,7,12000.0,349.5,2749.5,2 door,4,2 Seater,Porsche,Boxster,S,Petrol,Soft Top Convertible,Left Hand,GCC Specs,7-10,12.301382825334498
41385,2,20692.5,249.5,2249.5,5+ doors,4,5 Seater,Toyota,Rav 4,XLE,Petrol,SUV,Left Hand,American Specs,2-3,11.225256725762891
26100,2,13050.0,249.5,2249.5,5+ doors,4,5 Seater,Volkswagen,Golf,GTI P2,Petrol,Hatchback,Left Hand,GCC Specs,2-3,11.917730355182512
33326,3,11108.666666666666,449.5,3749.5,5+ doors,6,7 Seater,Toyota,Land Cruiser,GR-SPORT 3.5L,Petrol,SUV,Left Hand,GCC Specs,2-3,12.608202196848836
155000,13,11923.076923076924,349.5,4000.0,4 door,8,7 Seater,Land Rover,LR4,HSE,Petrol,SUV,Left Hand,GCC Specs,10+,10.545367754151744
232500,14,16607.14285714286,349.5,4000.0,4 door,8,5 Seater,Land Rover,Range Rover,Vogue HSE,Petrol,SUV,Left Hand,GCC Specs,10+,10.12667110305036
30000,3,10000.0,649.5,4000.0,2 door,8,4 Seater,Chevrolet,Camaro,ZL1,Petrol,Coupe,Left Hand,GCC Specs,2-3,12.59473402514672
65629,7,9375.57142857143,449.5,3249.5,4 door,6,5 Seater,Maserati,Levante,SQ4,Petrol,SUV,Left Hand,GCC Specs,7-10,11.845827048676645
27430,4,6857.5,249.5,1749.5,4 door,4,5 Seater,Mercedes-Benz,GLB,GLB 250,Petrol,SUV,Left Hand,American Specs,4-6,11.38510345703214
96000,7,13714.285714285714,249.5,2249.5,5+ doors,4,5 Seater,Volkswagen,Tiguan,Sport & Style SEL,Petrol,SUV,Left Hand,GCC Specs,7-10,11.050905878263569
39000,4,9750.0,549.5,,4 door,Unknown,5 Seater,BMW,iX,xDrive50,Electric,SUV,Left Hand,American Specs,4-6,12.013706813470414
0,1,0.0,249.5,2249.5,5+ doors,4,7 Seater,Toyota,Prado,TXL,Petrol,SUV,Left Hand,GCC Specs,0-1,12.031725210748633
204000,11,18545.454545454544,149.5,1749.5,4 door,4,5 Seater,Nissan,Tiida,SL,Petrol,Hatchback,Left Hand,GCC Specs,10+,9.825580063659602
68000,5,13600.0,449.5,4000.0,4 door,8,5 Seater,Chevrolet,Silverado,LT,Petrol,Pick Up Truck,Left Hand,Canadian Specs,4-6,11.39640288460621
74200,8,9275.0,149.5,2749.5,5+ doors,4,7 Seater,Toyota,Prado,Tx-l MID,Petrol,SUV,Left Hand,GCC Specs,7-10,11.652696102959752
125000,3,41666.66666666666,449.5,4000.0,2 door,8,2 Seater,GMC,Sierra,Elevation,Petrol,Other,Left Hand,GCC Specs,2-3,11.842236406331557
3296,3,1098.6666666666667,249.5,2249.5,2 door,4,4 Seater,Mercedes-Benz,C-Class,C 300 AMG,Petrol,Coupe,Left Hand,American Specs,2-3,11.652696102959752
0,1,0.0,449.5,3749.5,5+ doors,6,7 Seater,Lexus,LX-Series,LX 600 Signature,Petrol,SUV,Left Hand,GCC Specs,0-1,13.03898394237596
18000,5,3600.0,549.5,4000.0,5+ doors,6,5 Seater,Aston Martin,DBX,550,Petrol,SUV,Left Hand,GCC Specs,4-6,13.303018546545276
75000,14,5357.142857142857,449.5,4000.0,4 door,8,7 Seater,Ford,Expedition,Other,Petrol,Other,Left Hand,Other,10+,9.39274525863144
92000,4,23000.0,149.5,1749.5,4 door,4,5 Seater,Hyundai,Tucson,Smart,Petrol,SUV,Left Hand,GCC Specs,4-6,10.968215530759236
90000,6,15000.0,449.5,2249.5,4 door,4,5 Seater,BMW,3-Series,330i,Petrol,Sedan,Left Hand,American Specs,4-6,11.042937835596494
106000,9,11777.777777777776,449.5,3249.5,5+ doors,6,5 Seater,Porsche,Cayenne,Platinum Edition,Petrol,SUV,Left Hand,GCC Specs,7-10,11.461642696843066
33000,3,11000.0,349.5,2749.5,4 door,6,5 Seater,Porsche,Macan,S,Petrol,SUV,Left Hand,GCC Specs,2-3,12.491255347155263
110258,7,15751.142857142857,349.5,3249.5,5+ doors,6,5 Seater,Maserati,Levante,Standard,Petrol,SUV,Left Hand,GCC Specs,7-10,11.669082701743504
21314,2,10657.0,449.5,1249.5,5+ doors,4,5 Seater,Li Auto,L7,Ultra,Hybrid,SUV,Left Hand,Chinese Specs,2-3,12.034696963475044
14629,1,14629.0,149.5,1249.5,5+ doors,4,5 Seater,GAC,EMKOO,GE,Petrol,SUV,Left Hand,GCC Specs,0-1,11.112313560992032
88000,6,14666.666666666666,349.5,2749.5,4 door,4,4 Seater,Mercedes-Benz,C-Class,C300,Petrol,Sedan,Left Hand,American Specs,4-6,11.050905878263569
151699,9,16855.444444444445,349.5,3249.5,4 door,6,5 Seater,BMW,7-Series,740Li,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.12580604097884
10200,2,5100.0,649.5,4000.0,2 door,8,4 Seater,Aston Martin,DB12,Coupe,Petrol,Coupe,Left Hand,GCC Specs,2-3,13.981025843899117
250000,13,19230.76923076923,449.5,1749.5,2 door,6,4 Seater,Chevrolet,Camaro,Other,Petrol,Sports Car,Left Hand,GCC Specs,10+,9.975854724662028
209000,9,23222.222222222223,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla,SE,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.25769445336048
48000,6,8000.0,149.5,1749.5,4 door,4,5 Seater,Honda,Civic,LX,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.63347280231402
819,8,102.375,749.5,4000.0,2 door,12,2 Seater,Pagani,Huayra,Other,Petrol,Hard Top Convertible,Left Hand,European Specs,7-10,16.436549454804126
0,0,0.0,149.5,1749.5,5+ doors,4,5 Seater,Chery,Tiggo 7,1.5T Luxury,Petrol,SUV,Left Hand,GCC Specs,0-1,11.289781913656018
13622,4,3405.5,349.5,4000.0,4 door,8,5 Seater,GMC,Yukon,Denali,Petrol,SUV,Left Hand,GCC Specs,4-6,11.842236406331557
44000,8,5500.0,549.5,4000.0,2 door,12,4 Seater,Bentley,Continental,Other,Petrol,Coupe,Left Hand,European Specs,7-10,13.442998001373551
136000,9,15111.111111111111,549.5,4000.0,4 door,8,5 Seater,Land Rover,Range Rover Sport,SVR,Petrol,SUV,Left Hand,GCC Specs,7-10,11.982935344196433
5499041,14,392788.6428571429,249.5,1749.5,5+ doors,4,5 Seater,Mitsubishi,Van,Other,Petrol,Van,Left Hand,Japanese Specs,10+,9.39274525863144
18000,0,0.0,249.5,2249.5,5+ doors,4,5 Seater,Jetour,T2,Luxury,Petrol,SUV,Left Hand,GCC Specs,0-1,11.91170829631447
