brand,model,kms,trim,doors,fuel_type,cylinders,body_type,seating_capacity,steering_side,regional_specs,vehicle_age,horsepower_mid,engine_cc_mid,kms_per_year,age_bucket,price_aed
Nissan,Micra,95598,SV,5+ doors,Petrol,4,Hatchback,5 Seater,Left Hand,Canadian Specs,11,149.5,1749.5,8690.727272727272,10+,15500.0
Nissan,Sunny,66000,SV,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,3,149.5,1749.5,22000.0,2-3,26000.0
Nissan,Sentra,91250,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,5,149.5,1749.5,18250.0,4-6,33000.0
Nissan,Kicks,20000,SL,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,2,149.5,1749.5,10000.0,2-3,65000.0
Nissan,Xterra,93444,SE,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,4,149.5,2749.5,23361.0,4-6,63800.0
Nissan,Navara,0,LE,4 door,Petrol,4,Pick Up Truck,5 Seater,Left Hand,Other,1,149.5,2249.5,0.0,0-1,76000.0
Nissan,Patrol,13,LE Platinum City,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,349.5,3749.5,0.0,0-1,354999.0
Nissan,Altima,38000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,4,249.5,2249.5,9500.0,4-6,58000.0
Nissan,Pathfinder,194000,SL,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,8,249.5,3749.5,24250.0,7-10,45000.0
Nissan,Pathfinder,108000,SL,4 door,Petrol,4,SUV,7 Seater,Left Hand,American Specs,9,149.5,2249.5,12000.0,7-10,26000.0
Nissan,Patrol,127000,LE Titanium,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,4,449.5,4000.0,31750.0,4-6,173000.0
Nissan,Patrol,21000,Nismo,4 door,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,425000.0
Nissan,Patrol,49000,LE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,2,449.5,4000.0,24500.0,2-3,270000.0
Nissan,Sentra,170000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,12,249.5,2249.5,14166.666666666666,10+,13000.0
Nissan,Kicks,113000,SL,4 door,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,18833.33333333333,4-6,35500.0
Nissan,Versa,168000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,7,149.5,1249.5,24000.0,7-10,15000.0
Nissan,Navara,85000,SE,4 door,Petrol,4,Pick Up Truck,5 Seater,Left Hand,GCC Specs,6,249.5,2249.5,14166.666666666666,4-6,45000.0
Nissan,Patrol,168000,LE Platinum,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,16,449.5,4000.0,10500.0,10+,58000.0
Nissan,Altima,185000,SE,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,13,249.5,2249.5,14230.76923076923,10+,11500.0
Nissan,Sunny,49000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1249.5,16333.333333333334,2-3,31000.0
Nissan,Sentra,124000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,1749.5,15500.0,7-10,24000.0
Nissan,X-Trail,79000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,5,149.5,2249.5,15800.0,4-6,56000.0
Nissan,Patrol,173000,LE Platinum,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,10,449.5,4000.0,17300.0,7-10,77000.0
Nissan,Patrol,200000,SE Platinum,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,12,249.5,2749.5,16666.666666666668,10+,55500.0
Nissan,Altima,84000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,5,249.5,2249.5,16800.0,4-6,59000.0
Nissan,Patrol,35000,SE Titanium,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,2,349.5,3249.5,17500.0,2-3,199000.0
Nissan,Rogue,97000,SV,4 door,Petrol,4,SUV,5 Seater,Left Hand,American Specs,3,249.5,2249.5,32333.33333333333,2-3,54000.0
Nissan,X-Trail,111580,S 4WD,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,149.5,2749.5,27895.0,4-6,63199.0
Nissan,Patrol,50098,LE Platinum City,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,4,449.5,4000.0,12524.5,4-6,197999.0
Nissan,Kicks,30000,S,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,American Specs,2,149.5,1749.5,15000.0,2-3,39000.0
Nissan,Patrol,246000,SE,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,7,449.5,3249.5,35142.857142857145,7-10,90000.0
Nissan,X-Trail,45563,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,149.5,2249.5,11390.75,4-6,64000.0
Nissan,Kicks,19000,S,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,American Specs,2,149.5,1749.5,9500.0,2-3,39000.0
Nissan,Xterra,110000,Other,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,5,149.5,2249.5,22000.0,4-6,72999.0
Nissan,X-Trail,42000,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,149.5,2249.5,10500.0,4-6,58000.0
Nissan,Kicks,38000,SL,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,249.5,1749.5,9500.0,4-6,46000.0
Nissan,X-Trail,113000,S,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,5,249.5,2749.5,22600.0,4-6,55000.0
Nissan,Patrol,0,SE Titanium,4 door,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,349.5,3749.5,0.0,0-1,275000.0
Nissan,Sentra,128000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,1749.5,16000.0,7-10,24500.0
Nissan,Altima,118000,Platinum,4 door,Petrol,4,Sedan,5 Seater,Left Hand,Korean Specs,13,249.5,2749.5,9076.923076923076,10+,24000.0
Nissan,Pathfinder,71202,SE,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,6,249.5,2749.5,11867.0,4-6,58000.0
Nissan,Rogue,74000,Sport,4 door,Petrol,3,SUV,5 Seater,Left Hand,Other,4,249.5,1749.5,18500.0,4-6,49000.0
Nissan,370z,99000,TOP,2 door,Petrol,6,Coupe,2 Seater,Left Hand,GCC Specs,7,249.5,3249.5,14142.857142857143,7-10,83000.0
Nissan,Kicks,21252,SV,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,2,149.5,2249.5,10626.0,2-3,49500.0
Nissan,Altima,102000,SR,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,6,249.5,2249.5,17000.0,4-6,42000.0
Nissan,Patrol,0,LE Platinum City,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,349.5,3749.5,0.0,0-1,345000.0
Nissan,Pathfinder,149000,SV,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,6,349.5,3749.5,24833.33333333333,4-6,55500.0
Nissan,Patrol,0,LE Platinum City,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,349.5,3249.5,0.0,0-1,345000.0
Nissan,Patrol,0,LE T2,4 door,Petrol,8,SUV,7 Seater,Left Hand,Japanese Specs,2,449.5,4000.0,0.0,2-3,225000.0
Nissan,Sunny,190000,Base,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,249.5,1749.5,27142.85714285714,7-10,20000.0
Nissan,Patrol,0,LE T2,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,249.5,3749.5,0.0,0-1,285000.0
Nissan,Urvan,117000,Other,3 door,Petrol,4,Van,2 Seater,Left Hand,GCC Specs,4,149.5,2249.5,29250.0,4-6,61000.0
Nissan,Patrol,179000,LE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,13,449.5,4000.0,13769.23076923077,10+,55000.0
Nissan,Pathfinder,141000,SE MID,5+ doors,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,8,249.5,3249.5,17625.0,7-10,45000.0
Nissan,Kicks,19,S,4 door,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,1,149.5,1749.5,19.0,0-1,68999.0
Nissan,Sunny,64000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,10666.666666666666,4-6,26000.0
Nissan,Kicks,96500,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,9,149.5,1749.5,10722.222222222224,7-10,39900.0
Nissan,Kicks,16,S,4 door,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,1,149.5,1749.5,16.0,0-1,68999.0
Nissan,Patrol Safari,62000,Super Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,4000.0,15500.0,4-6,145000.0
Nissan,Patrol,179000,SE Platinum,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,8,349.5,3249.5,22375.0,7-10,98500.0
Nissan,Sentra,110000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,18333.33333333333,4-6,23000.0
Nissan,Patrol,116000,LE Platinum,4 door,Petrol,6,Hatchback,7 Seater,Left Hand,GCC Specs,5,549.5,3749.5,23200.0,4-6,140000.0
Nissan,Pathfinder,682,SL,5+ doors,Petrol,6,SUV,6 Seater,Left Hand,American Specs,2,249.5,3749.5,341.0,2-3,108000.0
Nissan,Urvan,160000,Other,5+ doors,Petrol,4,Van,8+ Seater,Left Hand,GCC Specs,6,149.5,2249.5,26666.666666666668,4-6,63000.0
Nissan,Patrol,143000,LE Titanium,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,4,449.5,2749.5,35750.0,4-6,178000.0
Nissan,X-Trail,0,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,0,149.5,2749.5,0.0,0-1,87000.0
Nissan,Altima,189000,SE,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,17,249.5,2249.5,11117.64705882353,10+,9000.0
Nissan,Patrol,92000,LE Titanium,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,4,449.5,2749.5,23000.0,4-6,185000.0
Nissan,Sunny,186000,SE,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,1249.5,23250.0,7-10,19000.0
Nissan,Patrol Safari,127000,Super Safari,2 door,Petrol,6,Coupe,5 Seater,Left Hand,GCC Specs,5,349.5,4000.0,25400.0,4-6,155000.0
Nissan,Patrol Safari,90000,Super Safari,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,3,349.5,4000.0,30000.0,2-3,158000.0
Nissan,Altima,120000,S,4 door,Petrol,4,Sedan,4 Seater,Left Hand,American Specs,6,149.5,2249.5,20000.0,4-6,34000.0
Nissan,Patrol,0,LE T2,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,283000.0
Nissan,Patrol Safari,7000,Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,2,249.5,4000.0,3500.0,2-3,215000.0
Nissan,Patrol,210000,LE Titanium,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,8,449.5,4000.0,26250.0,7-10,85000.0
Nissan,Pickup,147000,Double Cab,4 door,Petrol,4,Pick Up Truck,5 Seater,Left Hand,GCC Specs,13,149.5,1749.5,11307.692307692309,10+,19500.0
Nissan,Patrol,72000,SE Platinum City,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,5,249.5,4000.0,14400.0,4-6,169750.0
Nissan,Patrol Safari,69603,Super Safari,5+ doors,Petrol,6,SUV,6 Seater,Left Hand,GCC Specs,5,249.5,4000.0,13920.6,4-6,169000.0
Nissan,Maxima,120000,Platinum,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,9,349.5,3249.5,13333.333333333334,7-10,37000.0
Nissan,X-Trail,62000,SL,5+ doors,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,5,149.5,2249.5,12400.0,4-6,75000.0
Nissan,Patrol Safari,81000,Super Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,4000.0,20250.0,4-6,155000.0
Nissan,Pathfinder,0,SL,4 door,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,1,349.5,3749.5,0.0,0-1,195000.0
Nissan,Patrol Safari,83000,Super Safari,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,4,249.5,4000.0,20750.0,4-6,197000.0
Nissan,Patrol,190000,LE Platinum City,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,6,449.5,4000.0,31666.666666666668,4-6,134000.0
Nissan,Altima,198000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,8,149.5,2249.5,24750.0,7-10,33000.0
Nissan,Patrol,170000,SE Platinum City,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,10,249.5,4000.0,17000.0,7-10,99000.0
Nissan,Patrol,30000,LE Platinum City,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,2,449.5,4000.0,15000.0,2-3,259000.0
Nissan,Xterra,50397,Titanium,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,3,149.5,2749.5,16799.0,2-3,85499.0
Nissan,Patrol,80942,SE Platinum City,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,249.5,4000.0,20235.5,4-6,169999.0
Nissan,Micra,65000,SV,4 door,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,10833.333333333334,4-6,16500.0
Nissan,Patrol,93172,SE T2,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,4000.0,23293.0,4-6,137999.0
Nissan,Altima,96000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,10,149.5,2249.5,9600.0,7-10,24999.0
Nissan,Patrol,196000,LE Titanium,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,5,449.5,4000.0,39200.0,4-6,149000.0
Nissan,Sunny,160000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,26666.666666666668,4-6,19999.0
Nissan,Sunny,83000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1749.5,27666.666666666668,2-3,28000.0
Nissan,Patrol,0,SE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,1,349.5,4000.0,0.0,0-1,360000.0
Nissan,Patrol,147000,LE Platinum,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,5,449.5,4000.0,29400.0,4-6,164000.0
Nissan,Patrol Safari,120000,Super Safari,4 door,Petrol,6,SUV,5 Seater,Left Hand,GCC Specs,5,349.5,3749.5,24000.0,4-6,130000.0
Nissan,X-Trail,142000,S,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,9,149.5,2249.5,15777.777777777776,7-10,37000.0
Nissan,Urvan,200000,NV350,4 door,Petrol,4,Van,2 Seater,Left Hand,GCC Specs,6,249.5,2249.5,33333.333333333336,4-6,55000.0
Nissan,Kicks,52561,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,149.5,1749.5,13140.25,4-6,53000.0
Nissan,Urvan,208000,NV350,4 door,Petrol,4,Van,8+ Seater,Left Hand,GCC Specs,5,149.5,2249.5,41600.0,4-6,63000.0
Nissan,Pathfinder,139000,SV,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,10,249.5,3749.5,13900.0,7-10,32500.0
Nissan,Sentra,41700,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,2,149.5,2249.5,20850.0,2-3,48000.0
Nissan,Patrol Safari,55000,Super Safari,2 door,Petrol,8,SUV,5 Seater,Left Hand,GCC Specs,7,249.5,4000.0,7857.142857142857,7-10,215000.0
Nissan,X-Trail,280000,S,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,7,249.5,2249.5,40000.0,7-10,39000.0
Nissan,X-Trail,21000,SL,4 door,Petrol,4,Crossover,7 Seater,Left Hand,GCC Specs,2,249.5,2249.5,10500.0,2-3,102000.0
Nissan,Patrol Safari,102000,GL,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,5,249.5,4000.0,20400.0,4-6,99000.0
Nissan,Patrol,0,LE Platinum City,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,449.5,4000.0,0.0,0-1,350000.0
Nissan,Patrol,153000,SE,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,5,349.5,4000.0,30600.0,4-6,145000.0
Nissan,Patrol,0,LE T2,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,290000.0
Nissan,Patrol,135000,LE Titanium,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,5,349.5,3749.5,27000.0,4-6,135000.0
Nissan,Patrol,77365,SE,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,12,349.5,4000.0,6447.083333333333,10+,68000.0
Nissan,Altima,30000,SE,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,249.5,2249.5,15000.0,2-3,69000.0
Nissan,Patrol,0,Nismo,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,474999.0
Nissan,Rogue,118000,SL,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,Canadian Specs,9,249.5,2749.5,13111.111111111111,7-10,36000.0
Nissan,Kicks,27,SL,5+ doors,Petrol,3,SUV,5 Seater,Left Hand,GCC Specs,2,149.5,1749.5,13.5,2-3,68999.0
Nissan,Patrol,0,Nismo,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,435000.0
Nissan,Kicks,127000,Other,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,8,149.5,1749.5,15875.0,7-10,25000.0
Nissan,Maxima,99200,SV,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,10,249.5,3249.5,9920.0,7-10,44000.0
Nissan,Magnite,0,S,5+ doors,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,1,149.5,1249.5,0.0,0-1,48000.0
Nissan,Patrol Safari,26000,Super Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,7,749.5,4000.0,3714.285714285714,7-10,175000.0
Nissan,X-Trail,153000,SV,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,10,149.5,2249.5,15300.0,7-10,38000.0
Nissan,Sunny,42000,SV,5+ doors,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1749.5,14000.0,2-3,28000.0
Nissan,Rogue,41000,SL,4 door,Petrol,3,Other,5 Seater,Left Hand,American Specs,3,149.5,1749.5,13666.666666666666,2-3,66000.0
Nissan,Patrol Safari,0,Super Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,3,449.5,4000.0,0.0,2-3,285000.0
Nissan,X-Trail,110627,SL,4 door,Petrol,4,SUV,5 Seater,Left Hand,Korean Specs,8,249.5,2749.5,13828.375,7-10,39000.0
Nissan,Kicks,98559,SR,4 door,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,8,149.5,1749.5,12319.875,7-10,33000.0
Nissan,Sunny,128000,S,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,149.5,749.5,18285.714285714286,7-10,16999.0
Nissan,Altima,40000,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,149.5,1749.5,20000.0,2-3,89000.0
Nissan,Sunny,83000,Base,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1249.5,27666.666666666668,2-3,31000.0
Nissan,Patrol,150000,SE Platinum,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,6,249.5,3749.5,25000.0,4-6,139000.0
Nissan,Sentra,37000,Standard,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,6,249.5,1749.5,6166.666666666667,4-6,25000.0
Nissan,Patrol,179000,SE,4 door,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,8,349.5,4000.0,22375.0,7-10,74900.0
Nissan,Pathfinder,141000,SV,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,8,249.5,3249.5,17625.0,7-10,45000.0
Nissan,Patrol,95000,SE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,12,449.5,4000.0,7916.666666666667,10+,85000.0
Nissan,Altima,161000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,12,249.5,2749.5,13416.666666666666,10+,17000.0
Nissan,Altima,174000,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,11,149.5,2249.5,15818.181818181818,10+,17000.0
Nissan,Patrol,0,XE,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,349.5,3749.5,0.0,0-1,247000.0
Nissan,Micra,130000,S,4 door,Petrol,4,SUV,4 Seater,Left Hand,GCC Specs,6,149.5,1249.5,21666.666666666668,4-6,17000.0
Nissan,Micra,175000,SV,5+ doors,Petrol,4,Hatchback,5 Seater,Left Hand,GCC Specs,6,149.5,1749.5,29166.666666666668,4-6,16000.0
Nissan,Patrol,0,LE T2,5+ doors,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,0,449.5,3749.5,0.0,0-1,289000.0
Nissan,Altima,28183,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,249.5,2249.5,9394.333333333334,2-3,86000.0
Nissan,Pathfinder,120000,SV,4 door,Petrol,6,SUV,7 Seater,Left Hand,American Specs,4,249.5,3749.5,30000.0,4-6,71000.0
Nissan,Altima,187000,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,12,149.5,2249.5,15583.333333333334,10+,15000.0
Nissan,Altima,191000,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,13,149.5,2249.5,14692.307692307691,10+,14000.0
Nissan,Altima,158000,SL,4 door,Petrol,4,Sedan,4 Seater,Left Hand,American Specs,13,49.5,1749.5,12153.846153846154,10+,13500.0
Nissan,Versa,47000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,American Specs,5,349.5,1749.5,9400.0,4-6,29999.0
Nissan,Patrol,72268,LE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,4,449.5,4000.0,18067.0,4-6,178000.0
Nissan,Kicks,0,S,5+ doors,Petrol,4,Crossover,5 Seater,Left Hand,GCC Specs,1,149.5,2249.5,0.0,0-1,66500.0
Nissan,Urvan,110000,Standard,4 door,Petrol,4,Van,8 Seater,Left Hand,GCC Specs,4,149.5,2749.5,27500.0,4-6,50000.0
Nissan,Magnite,17,S,4 door,Petrol,3,Crossover,5 Seater,Left Hand,GCC Specs,1,49.5,749.5,17.0,0-1,49999.0
Nissan,Sunny,65000,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,4,249.5,1249.5,16250.0,4-6,26000.0
Nissan,Armada,46212,SE,4 door,Petrol,8,SUV,7 Seater,Left Hand,American Specs,3,449.5,4000.0,15404.0,2-3,110000.0
Nissan,Patrol,189000,LE Platinum,4 door,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,15,449.5,4000.0,12600.0,10+,48000.0
Nissan,Maxima,100000,SL,4 door,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,6,249.5,3249.5,16666.666666666668,4-6,37500.0
Nissan,Patrol,160000,LE Platinum,4 door,Petrol,8,SUV,8 Seater,Left Hand,GCC Specs,5,649.5,3249.5,32000.0,4-6,145000.0
Nissan,GT-R,127366,SpecV,2 door,Petrol,6,Coupe,4 Seater,Right Hand,Japanese Specs,24,249.5,2749.5,5306.916666666667,10+,599000.0
Nissan,Patrol Safari,44000,Super Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,4,349.5,4000.0,11000.0,4-6,139000.0
Nissan,Patrol,127000,LE Platinum,5+ doors,Petrol,8,SUV,7 Seater,Left Hand,GCC Specs,5,549.5,2249.5,25400.0,4-6,175000.0
Nissan,Navara,126452,SE,4 door,Petrol,4,Pick Up Truck,5 Seater,Left Hand,GCC Specs,4,149.5,2749.5,31613.0,4-6,50900.0
Nissan,Pathfinder,10000,SL,4 door,Petrol,6,SUV,7 Seater,Left Hand,American Specs,2,349.5,2749.5,5000.0,2-3,81000.0
Nissan,Altima,200000,SR,5+ doors,Petrol,6,Sedan,5 Seater,Left Hand,American Specs,6,249.5,3249.5,33333.333333333336,4-6,35000.0
Nissan,Patrol,0,Other,5+ doors,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,0,249.5,3749.5,0.0,0-1,258000.0
Nissan,Maxima,45000,SR,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,4,349.5,3749.5,11250.0,4-6,72000.0
Nissan,Sunny,56000,SV,4 door,Petrol,4,SUV,5 Seater,Left Hand,GCC Specs,4,249.5,1249.5,14000.0,4-6,25500.0
Nissan,Sunny,84005,SV,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,3,149.5,1749.5,28001.666666666668,2-3,29500.0
Nissan,Patrol,37763,SE Platinum City,4 door,Petrol,6,SUV,8 Seater,Left Hand,GCC Specs,1,249.5,4000.0,37763.0,0-1,305999.0
Nissan,Patrol,109000,SE Titanium,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,5,349.5,4000.0,21800.0,4-6,125000.0
Nissan,Sunny,8,SV,4 door,Petrol,4,Other,5 Seater,Left Hand,GCC Specs,1,49.5,1249.5,8.0,0-1,39500.0
Nissan,Sunny,90000,EX,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,4,149.5,1249.5,22500.0,4-6,25000.0
Nissan,Xterra,92120,Titanium,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,5,149.5,2749.5,18424.0,4-6,71999.0
Nissan,Sunny,88000,EX,4 door,Petrol,4,Sedan,4 Seater,Left Hand,GCC Specs,5,149.5,1249.5,17600.0,4-6,23000.0
Nissan,Sunny,79500,Base,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,7,149.5,1749.5,11357.142857142857,7-10,25000.0
Nissan,Altima,0,SL,4 door,Petrol,4,Sedan,5 Seater,Left Hand,GCC Specs,2,149.5,2249.5,0.0,2-3,93000.0
Nissan,Maxima,0,SR,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,3,349.5,3249.5,0.0,2-3,116000.0
Nissan,Maxima,9858,SL,4 door,Petrol,6,Sedan,5 Seater,Left Hand,GCC Specs,3,349.5,3749.5,3286.0,2-3,119900.0
Nissan,Xterra,72772,Platinum,4 door,Petrol,4,SUV,7 Seater,Left Hand,GCC Specs,3,149.5,2749.5,24257.33333333333,2-3,99999.0
Nissan,Patrol Safari,129000,Safari,4 door,Petrol,6,SUV,7 Seater,Left Hand,GCC Specs,5,349.5,4000.0,25800.0,4-6,118000.0
